"source_file","source_path","source_bucket","script","dataset","file_label","is_curve","baseline_only","baseline_mode","baseline_group_key","sample_idx","method","ttft_s","total_s","recomputed_tokens","f1","rouge_l","true_recompute","method_group","baseline_source_file","metric_source"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",5,"full_reuse",1.24951249800142,1.46161145899896,NA,0.333333333333333,NA,NA,"full_reuse",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",5,"full_prefill",1.56525312200029,1.78030438300266,NA,0.333333333333333,NA,NA,"full_prefill",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",5,"kv_diff",0.0573707330004254,0.268220382000436,0,0.333333333333333,NA,NA,"kv_diff",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",5,"query_aware",0.0576690419984516,0.277202043998841,0,0.333333333333333,NA,NA,"query_aware",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",6,"full_reuse",1.15635087800183,1.42506410799979,NA,0,NA,NA,"full_reuse",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",6,"full_prefill",1.44770138099921,1.72389844200006,NA,0,NA,NA,"full_prefill",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",6,"kv_diff",0.0575681749978685,0.330015368999739,0,0,NA,NA,"kv_diff",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",6,"query_aware",0.0580236109999532,0.327956363998965,0,0,NA,NA,"query_aware",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",7,"full_reuse",1.1794158369994,1.38624951300153,NA,0,NA,NA,"full_reuse",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",7,"full_prefill",1.47849719900114,1.68421073200079,NA,0,NA,NA,"full_prefill",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",7,"kv_diff",0.0571779170022637,0.262330679001025,0,0,NA,NA,"kv_diff",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",7,"query_aware",0.0570632519993524,0.268333461997827,0,0,NA,NA,"query_aware",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",8,"full_reuse",0.97813505600061,1.10987276800006,NA,0,NA,NA,"full_reuse",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",8,"full_prefill",1.28076196300026,1.41649464199872,NA,0,NA,NA,"full_prefill",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",8,"kv_diff",0.0541078679998463,0.185760140997445,0,0,NA,NA,"kv_diff",NA,"native"
"202604150057_wikimqa.output","/Users/doppler/Documents/Github/CacheBlend/outputs/useful/202604150057_wikimqa.output","useful","example/blend_wikimqa.py","wikimqa","wikimqa",FALSE,FALSE,"native","wikimqa|count=10|max_new_tokens=32|temperature=0|top_p=1|model=/root/models/Yi-6B",8,"query_aware",0.0541230199996789,0.185582701000385,0,0,NA,NA,"query_aware",NA,"native"
